Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,PTI,Biovolume,CyanoBiovol,colour_van1,chl-a_van1,TP_van1,rel_res_time,Rain_day,Pptn_intense,Wind_under_Q0.1,Wind_under_Q0.2,Wind_under_Q0.3,Wind_under_Q0.4,Wind_under_Q0.5,Wind_over_Q0.5,Wind_over_Q0.6,Wind_over_Q0.7,Wind_over_Q0.8,Wind_over_Q0.9,status_TP_lake,status_chl-a_lake,status_CyanoBiovol,Pptn_lag1M,Temp_lag1M,Wind_speed_lag1M,PET_lag1M,Q_lag1M,TP_catch_lag1M,chl-a_lake_lag1M,TP_lake_lag1M,colour_lake_lag1M,PTI_lag1M,Biovolume_lag1M,CyanoBiovol_lag1M,colour_van1_lag1M,chl-a_van1_lag1M,TP_van1_lag1M,rel_res_time_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Wind_under_Q0.1_lag1M,Wind_under_Q0.2_lag1M,Wind_under_Q0.3_lag1M,Wind_under_Q0.4_lag1M,Wind_under_Q0.5_lag1M,Wind_over_Q0.5_lag1M,Wind_over_Q0.6_lag1M,Wind_over_Q0.7_lag1M,Wind_over_Q0.8_lag1M,Wind_over_Q0.9_lag1M,status_TP_lake_lag1M,status_chl-a_lake_lag1M,status_CyanoBiovol_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Wind_under_Q0.1_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.3_winterSum,Wind_under_Q0.4_winterSum,Wind_under_Q0.5_winterSum,Wind_over_Q0.5_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.7_winterSum,Wind_over_Q0.8_winterSum,Wind_over_Q0.9_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,PET_lag2M_sum,PET_lag3M_sum,PET_lag4M_sum,PET_lag5M_sum,PET_lag6M_sum,Wind_under_Q0.1_lag2M_sum,Wind_under_Q0.1_lag3M_sum,Wind_under_Q0.1_lag4M_sum,Wind_under_Q0.1_lag5M_sum,Wind_under_Q0.1_lag6M_sum,Wind_under_Q0.2_lag2M_sum,Wind_under_Q0.2_lag3M_sum,Wind_under_Q0.2_lag4M_sum,Wind_under_Q0.2_lag5M_sum,Wind_under_Q0.2_lag6M_sum,Wind_under_Q0.3_lag2M_sum,Wind_under_Q0.3_lag3M_sum,Wind_under_Q0.3_lag4M_sum,Wind_under_Q0.3_lag5M_sum,Wind_under_Q0.3_lag6M_sum,Wind_under_Q0.4_lag2M_sum,Wind_under_Q0.4_lag3M_sum,Wind_under_Q0.4_lag4M_sum,Wind_under_Q0.4_lag5M_sum,Wind_under_Q0.4_lag6M_sum,Wind_under_Q0.5_lag2M_sum,Wind_under_Q0.5_lag3M_sum,Wind_under_Q0.5_lag4M_sum,Wind_under_Q0.5_lag5M_sum,Wind_under_Q0.5_lag6M_sum,Wind_over_Q0.5_lag2M_sum,Wind_over_Q0.5_lag3M_sum,Wind_over_Q0.5_lag4M_sum,Wind_over_Q0.5_lag5M_sum,Wind_over_Q0.5_lag6M_sum,Wind_over_Q0.6_lag2M_sum,Wind_over_Q0.6_lag3M_sum,Wind_over_Q0.6_lag4M_sum,Wind_over_Q0.6_lag5M_sum,Wind_over_Q0.6_lag6M_sum,Wind_over_Q0.7_lag2M_sum,Wind_over_Q0.7_lag3M_sum,Wind_over_Q0.7_lag4M_sum,Wind_over_Q0.7_lag5M_sum,Wind_over_Q0.7_lag6M_sum,Wind_over_Q0.8_lag2M_sum,Wind_over_Q0.8_lag3M_sum,Wind_over_Q0.8_lag4M_sum,Wind_over_Q0.8_lag5M_sum,Wind_over_Q0.8_lag6M_sum,Wind_over_Q0.9_lag2M_sum,Wind_over_Q0.9_lag3M_sum,Wind_over_Q0.9_lag4M_sum,Wind_over_Q0.9_lag5M_sum,Wind_over_Q0.9_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,rel_res_time_lag2M_av,rel_res_time_lag3M_av,Season,chl-a_lake_prevSummer,TP_lake_prevSummer,CyanoBiovol_prevSummer,status_chl-a_lake_prevSummer,status_TP_lake_prevSummer,status_CyanoBiovol_prevSummer,chl-a_van1_prevSummer,TP_van1_prevSummer
1987-06-30,139.223304907,11.00863143393333,3.1766666666666667,101.07249488700005,,124.10999999999999,7.65,22.55,29.5,,,,32.5,4.4,22.45,,27,5,1.0,3.0,7.0,15.0,20.0,9.0,9.0,6.0,4.0,1.0,M,HG,,48.21754807800001,8.450455815774195,3.629032258064516,77.10886185399998,,55.79333333333333,,,,,,,,,,,20.0,0.0,0.0,3.0,5.0,8.0,13.0,17.0,13.0,8.0,4.0,3.0,,,,6,1,474.29351070999996,128.0,21.0,53.210408277999996,31.0,47.0,59.0,79.0,92.0,86.0,79.0,69.0,50.0,31.0,72.38099630100008,170.17816886600042,207.71380881799993,229.57774126899972,317.1585165489996,33.0,51.0,65.0,82.0,107.0,1.0,4.0,6.0,6.0,9.0,112.94589262799998,117.54128250000002,117.54128250000002,117.54128249999992,119.65600867000002,1.0,7.0,17.0,28.0,31.0,9.0,21.0,32.0,46.0,51.0,15.0,29.0,43.0,57.0,62.0,22.0,44.0,64.0,79.0,87.0,34.0,58.0,81.0,98.0,107.0,23.0,29.0,34.0,47.0,67.0,18.0,24.0,28.0,40.0,60.0,12.0,15.0,18.0,30.0,48.0,5.0,7.0,9.0,18.0,32.0,3.0,3.0,4.0,8.0,19.0,67.29666666666665,64.86444444444443,6.157235836020436,1.9561240731641452,,,,,summ,12.516666666666666,34.45,,M,M,,5.81875,26.2875
1987-07-31,64.2555963,15.303059882258067,3.5741935483870972,122.77243769600003,,43.9,3.5,28.3,24.66666666666667,,,,26.0,3.7,16.3,,18,3,0.0,2.0,2.0,10.0,13.0,18.0,13.0,9.0,4.0,1.0,M,HG,,139.223304907,11.00863143393333,3.1766666666666667,101.07249488700005,,124.10999999999999,7.65,22.55,29.5,,,,32.5,4.4,22.45,,27.0,5.0,1.0,3.0,7.0,15.0,20.0,9.0,9.0,6.0,4.0,1.0,M,HG,,7,1,474.29351070999996,128.0,21.0,53.210408277999996,31.0,47.0,59.0,79.0,92.0,86.0,79.0,69.0,50.0,31.0,187.4408529850001,211.60430120800044,309.4014737729999,346.93711372499973,368.8010461759996,47.0,60.0,78.0,92.0,109.0,5.0,6.0,9.0,11.0,11.0,178.18135674100003,214.0183875150001,218.61377738700008,218.61377738699997,218.61377738700006,1.0,2.0,8.0,18.0,29.0,6.0,12.0,24.0,35.0,49.0,12.0,22.0,36.0,50.0,64.0,23.0,37.0,59.0,79.0,94.0,33.0,54.0,78.0,101.0,118.0,26.0,32.0,38.0,43.0,56.0,22.0,27.0,33.0,37.0,49.0,14.0,18.0,21.0,24.0,36.0,8.0,9.0,11.0,13.0,22.0,4.0,4.0,4.0,5.0,9.0,89.95166666666663,86.23444444444442,9.729543624853768,7.774367701991385,,,,,summ,12.516666666666666,34.45,,M,M,,5.81875,26.2875
1987-08-31,103.387381661,11.956980338935484,3.2870967741935484,92.898842592,,117.45714285714284,9.883333333333333,23.299999999999997,33.75,,,,30.0,6.2,14.7,,31,5,0.0,4.0,6.0,13.0,18.0,12.0,11.0,7.0,2.0,1.0,M,HG,,64.2555963,15.303059882258067,3.5741935483870972,122.77243769600003,,43.9,3.5,28.3,24.66666666666667,,,,26.0,3.7,16.3,,18.0,3.0,0.0,2.0,2.0,10.0,13.0,18.0,13.0,9.0,4.0,1.0,M,HG,,8,1,474.29351070999996,128.0,21.0,53.210408277999996,31.0,47.0,59.0,79.0,92.0,86.0,79.0,69.0,50.0,31.0,203.4789012070001,251.69644928500043,275.8598975079999,373.6570700729997,411.1927100249996,45.0,65.0,78.0,96.0,110.0,8.0,8.0,9.0,12.0,14.0,223.84493258300006,300.95379443700006,336.79082521100014,341.386215083,341.3862150830001,1.0,1.0,2.0,8.0,18.0,5.0,8.0,14.0,26.0,37.0,9.0,14.0,24.0,38.0,52.0,25.0,33.0,47.0,69.0,89.0,33.0,46.0,67.0,91.0,114.0,27.0,44.0,50.0,56.0,61.0,22.0,35.0,40.0,46.0,50.0,15.0,23.0,27.0,30.0,33.0,8.0,12.0,13.0,15.0,17.0,2.0,5.0,5.0,5.0,6.0,84.00499999999997,74.60111111111108,13.155845658095705,11.587382377321852,,,,,summ,12.516666666666666,34.45,,M,M,,5.81875,26.2875
1987-09-30,103.06671368200003,8.174192673633334,3.0166666666666666,56.661909728999994,,102.63333333333333,12.5,20.6,23.0,,,,25.0,7.2,22.1,,25,6,2.0,8.0,10.0,12.0,19.0,11.0,11.0,5.0,3.0,0.0,M,M,,103.387381661,11.956980338935484,3.2870967741935484,92.898842592,,117.45714285714284,9.883333333333333,23.299999999999997,33.75,,,,30.0,6.2,14.7,,31.0,5.0,0.0,4.0,6.0,13.0,18.0,12.0,11.0,7.0,2.0,1.0,M,HG,,9,1,474.29351070999996,128.0,21.0,53.210408277999996,31.0,47.0,59.0,79.0,92.0,86.0,79.0,69.0,50.0,31.0,167.6429779610001,306.86628286800044,355.0838309459999,379.24727916899974,477.0444517339996,49.0,76.0,96.0,109.0,127.0,8.0,13.0,13.0,14.0,17.0,215.671280288,316.74377517500005,393.8526370290001,429.689667803,434.2850576750001,0.0,1.0,1.0,2.0,8.0,6.0,9.0,12.0,18.0,30.0,8.0,15.0,20.0,30.0,44.0,23.0,38.0,46.0,60.0,82.0,31.0,51.0,64.0,85.0,109.0,30.0,39.0,56.0,62.0,68.0,24.0,33.0,46.0,51.0,57.0,16.0,22.0,30.0,34.0,37.0,6.0,10.0,14.0,15.0,17.0,2.0,3.0,6.0,6.0,6.0,80.6785714285714,95.15571428571424,13.630020110596782,12.756223885042283,,,,,aut,12.516666666666666,34.45,,M,M,,5.81875,26.2875
1987-10-31,244.71076236700003,6.99263631367742,4.09032258064516,35.728489474999996,,235.35555555555553,,,,,,,,,,,29,8,2.0,6.0,8.0,10.0,11.0,20.0,16.0,14.0,8.0,8.0,,,,103.06671368200003,8.174192673633334,3.0166666666666666,56.661909728999994,,102.63333333333333,12.5,20.6,23.0,,,,25.0,7.2,22.1,,25.0,6.0,2.0,8.0,10.0,12.0,19.0,11.0,11.0,5.0,3.0,0.0,M,M,,10,0,474.29351070999996,128.0,21.0,53.210408277999996,31.0,47.0,59.0,79.0,92.0,86.0,79.0,69.0,50.0,31.0,206.45409534300018,270.70969164300044,409.9329965499999,458.15054462799975,482.3139928509996,56.0,74.0,101.0,121.0,134.0,11.0,14.0,19.0,19.0,20.0,149.56075232099997,272.333190017,373.4056849040001,450.514546758,486.3515775320001,2.0,2.0,3.0,3.0,4.0,12.0,14.0,17.0,20.0,26.0,16.0,18.0,25.0,30.0,40.0,25.0,35.0,50.0,58.0,72.0,37.0,50.0,70.0,83.0,104.0,23.0,41.0,50.0,67.0,73.0,22.0,35.0,44.0,57.0,62.0,12.0,21.0,27.0,35.0,39.0,5.0,9.0,13.0,17.0,18.0,1.0,2.0,3.0,6.0,6.0,110.04523809523805,87.99682539682537,10.065586506284415,11.811410964942285,,,,,aut,12.516666666666666,34.45,,M,M,,5.81875,26.2875
1987-11-30,105.05785202699998,-0.13766095619999993,2.5266666666666664,5.375381609,,71.26666666666668,,,,,,,,,,,29,4,9.0,12.0,13.0,19.0,21.0,9.0,8.0,3.0,3.0,1.0,,,,244.71076236700003,6.99263631367742,4.09032258064516,35.728489474999996,,235.35555555555553,,,,,,,,,,,29.0,8.0,2.0,6.0,8.0,10.0,11.0,20.0,16.0,14.0,8.0,8.0,,,,11,0,474.29351070999996,128.0,21.0,53.210408277999996,31.0,47.0,59.0,79.0,92.0,86.0,79.0,69.0,50.0,31.0,347.7774760490002,451.16485771000043,515.42045401,654.6437589169997,702.8613069949996,54.0,85.0,103.0,130.0,150.0,14.0,19.0,22.0,27.0,27.0,92.39039920399998,185.28924179599997,308.06167949200005,409.134174379,486.243036233,4.0,4.0,4.0,5.0,5.0,14.0,18.0,20.0,23.0,26.0,18.0,24.0,26.0,33.0,38.0,22.0,35.0,45.0,60.0,68.0,30.0,48.0,61.0,81.0,94.0,31.0,43.0,61.0,70.0,87.0,27.0,38.0,51.0,60.0,73.0,19.0,26.0,35.0,41.0,49.0,11.0,13.0,17.0,21.0,25.0,8.0,9.0,10.0,11.0,14.0,168.99444444444438,151.81534391534387,7.583414493655383,9.041269775415403,,,,,aut,12.516666666666666,34.45,,M,M,,5.81875,26.2875
1987-12-31,35.963665273,-3.3213700313548378,2.3000000000000003,0.43517342900000006,,,,,,,,,,,,,22,0,12.0,16.0,18.0,21.0,25.0,6.0,4.0,4.0,2.0,1.0,,,,105.05785202699998,-0.13766095619999993,2.5266666666666664,5.375381609,,71.26666666666668,,,,,,,,,,,29.0,4.0,9.0,12.0,13.0,19.0,21.0,9.0,8.0,3.0,3.0,1.0,,,,12,0,474.29351070999996,128.0,21.0,53.210408277999996,31.0,47.0,59.0,79.0,92.0,86.0,79.0,69.0,50.0,31.0,349.7686143940001,452.8353280760004,556.222709737,620.4783060369996,759.7016109439995,58.0,83.0,114.0,132.0,159.0,12.0,18.0,23.0,26.0,31.0,41.103871083999984,97.76578081299996,190.66462340500001,313.4370611009999,414.509555988,11.0,13.0,13.0,13.0,14.0,18.0,26.0,30.0,32.0,35.0,21.0,31.0,37.0,39.0,46.0,29.0,41.0,54.0,64.0,79.0,32.0,51.0,69.0,82.0,102.0,29.0,40.0,52.0,70.0,79.0,24.0,35.0,46.0,59.0,68.0,17.0,22.0,29.0,38.0,44.0,11.0,14.0,16.0,20.0,24.0,9.0,9.0,10.0,11.0,12.0,153.31111111111107,136.41851851851848,3.427487678738716,5.009722677036908,,,,,wint,12.516666666666666,34.45,,M,M,,5.81875,26.2875
1988-01-31,154.762001178,0.38230984322580647,3.8258064516129027,1.9562010980000002,,191.03,,,,,,,,,,,31,7,2.0,9.0,11.0,11.0,13.0,17.0,16.0,14.0,10.0,4.0,,,,35.963665273,-3.3213700313548378,2.3000000000000003,0.43517342900000006,,,,,,,,,,,,,22.0,0.0,12.0,16.0,18.0,21.0,25.0,6.0,4.0,4.0,2.0,1.0,,,,1,0,753.164791097,163.0,28.0,46.349149999,30.0,56.0,67.0,88.0,100.0,82.0,70.0,52.0,35.0,21.0,141.02151730000008,385.7322796670004,488.7989933489999,592.1863750099996,656.4419713099994,51.0,80.0,105.0,136.0,154.0,4.0,12.0,18.0,23.0,26.0,5.81055503799999,41.53904451299997,98.20095424200002,191.09979683399987,313.8722345299999,21.0,23.0,25.0,25.0,25.0,28.0,34.0,42.0,46.0,48.0,31.0,39.0,49.0,55.0,57.0,40.0,50.0,62.0,75.0,85.0,46.0,57.0,76.0,94.0,107.0,15.0,35.0,46.0,58.0,76.0,12.0,28.0,39.0,50.0,63.0,7.0,21.0,26.0,33.0,42.0,5.0,13.0,16.0,18.0,22.0,2.0,10.0,10.0,11.0,12.0,,,-1.7295154937774129,1.177868442040851,,,,,wint,7.713333333333334,24.0,,HG,M,,4.9799999999999995,18.12
1988-02-29,105.830083911,-1.7614908242413794,4.158620689655172,0.32558132,,45.400000000000006,,,,,,,,,,,27,5,2.0,4.0,4.0,8.0,8.0,21.0,18.0,11.0,9.0,6.0,,,,154.762001178,0.38230984322580647,3.8258064516129027,1.9562010980000002,,191.03,,,,,,,,,,,31.0,7.0,2.0,9.0,11.0,11.0,13.0,17.0,16.0,14.0,10.0,4.0,,,,2,0,753.164791097,163.0,28.0,46.349149999,30.0,56.0,67.0,88.0,100.0,82.0,70.0,52.0,35.0,21.0,190.7256664510001,295.78351847800036,540.4942808449998,643.5609945269996,746.9483761879994,53.0,82.0,111.0,136.0,167.0,7.0,11.0,19.0,25.0,30.0,2.39137452699999,7.766756135999977,43.49524561100002,100.15715533999989,193.05599793199988,14.0,23.0,25.0,27.0,27.0,25.0,37.0,43.0,51.0,55.0,29.0,42.0,50.0,60.0,66.0,32.0,51.0,61.0,73.0,86.0,38.0,59.0,70.0,89.0,107.0,23.0,32.0,52.0,63.0,75.0,20.0,28.0,44.0,55.0,66.0,18.0,21.0,35.0,40.0,47.0,12.0,15.0,23.0,26.0,28.0,5.0,6.0,14.0,14.0,15.0,,,-1.4695300940645097,-1.0255737147763537,,,,,wint,7.713333333333334,24.0,,HG,M,,4.9799999999999995,18.12
1988-03-31,106.84042634100001,-3.0375000192903223,2.8935483870967733,2.5283230679999997,,28.2,,,,,,,,,,,25,4,3.0,9.0,13.0,19.0,22.0,9.0,8.0,6.0,3.0,1.0,,,,105.830083911,-1.7614908242413794,4.158620689655172,0.32558132,,45.400000000000006,,,,,,,,,,,27.0,5.0,2.0,4.0,4.0,8.0,8.0,21.0,18.0,11.0,9.0,6.0,,,,3,0,753.164791097,163.0,28.0,46.349149999,30.0,56.0,67.0,88.0,100.0,82.0,70.0,52.0,35.0,21.0,260.59208508900014,296.55575036200037,401.61360238899977,646.3243647559996,749.3910784379993,58.0,80.0,109.0,138.0,163.0,12.0,12.0,16.0,24.0,30.0,2.28178241799999,2.7169558469999764,8.092337456000024,43.82082693099989,100.48273665999989,4.0,16.0,25.0,27.0,29.0,13.0,29.0,41.0,47.0,55.0,15.0,33.0,46.0,54.0,64.0,19.0,40.0,59.0,69.0,81.0,21.0,46.0,67.0,78.0,97.0,38.0,44.0,53.0,73.0,84.0,34.0,38.0,46.0,62.0,73.0,25.0,29.0,32.0,46.0,51.0,19.0,21.0,24.0,32.0,35.0,10.0,11.0,12.0,20.0,20.0,118.21499999999997,,-0.6895904905077805,-1.566850337456814,,,,,spr,7.713333333333334,24.0,,HG,M,,4.9799999999999995,18.12
1988-04-30,44.050714404,2.0884121500333337,4.02,24.673487179,,77.14999999999999,,,,,,,,,,,16,2,0.0,1.0,1.0,4.0,5.0,22.0,17.0,13.0,7.0,1.0,,,,106.84042634100001,-3.0375000192903223,2.8935483870967733,2.5283230679999997,,28.2,,,,,,,,,,,25.0,4.0,3.0,9.0,13.0,19.0,22.0,9.0,8.0,6.0,3.0,1.0,,,,4,1,753.164791097,163.0,28.0,46.349149999,30.0,56.0,67.0,88.0,100.0,82.0,70.0,52.0,35.0,21.0,212.67051025200016,367.4325114300004,403.3961767029998,508.45402872999955,753.1647910969994,52.0,83.0,105.0,134.0,163.0,9.0,16.0,16.0,20.0,28.0,2.8539043879999895,4.810105485999976,5.245278915000023,10.620660523999895,46.3491499989999,5.0,7.0,19.0,28.0,30.0,13.0,22.0,38.0,50.0,56.0,17.0,28.0,46.0,59.0,67.0,27.0,38.0,59.0,78.0,88.0,30.0,43.0,68.0,89.0,100.0,30.0,47.0,53.0,62.0,82.0,26.0,42.0,46.0,54.0,70.0,17.0,31.0,35.0,38.0,52.0,12.0,22.0,24.0,27.0,35.0,7.0,11.0,12.0,13.0,21.0,36.79999999999997,88.20999999999998,-2.3994954217658453,-1.4722270001019753,,,,,spr,7.713333333333334,24.0,,HG,M,,4.9799999999999995,18.12
1988-05-31,34.6598313,10.902716458096773,3.1838709677419352,85.41633135700002,,35.13999999999999,,,,,,,,5.6,36.0,,14,1,2.0,3.0,4.0,10.0,14.0,16.0,9.0,2.0,1.0,0.0,,,,44.050714404,2.0884121500333337,4.02,24.673487179,,77.14999999999999,,,,,,,,,,,16.0,2.0,0.0,1.0,1.0,4.0,5.0,22.0,17.0,13.0,7.0,1.0,,,,5,1,753.164791097,163.0,28.0,46.349149999,30.0,56.0,67.0,88.0,100.0,82.0,70.0,52.0,35.0,21.0,150.89114074500017,256.7212246560004,411.4832258339998,447.4468911069996,552.5047431339993,41.0,68.0,99.0,121.0,150.0,6.0,11.0,18.0,18.0,22.0,27.201810246999987,27.527391566999974,29.48359266500002,29.918766093999892,35.2941477029999,3.0,5.0,7.0,19.0,28.0,10.0,14.0,23.0,39.0,51.0,14.0,18.0,29.0,47.0,60.0,23.0,31.0,42.0,63.0,82.0,27.0,35.0,48.0,73.0,94.0,31.0,52.0,69.0,75.0,84.0,25.0,43.0,59.0,63.0,71.0,19.0,30.0,44.0,48.0,51.0,10.0,19.0,29.0,31.0,34.0,2.0,8.0,12.0,13.0,14.0,52.67499999999997,50.24999999999997,-0.47454393462848876,-0.9035262311661327,,,,,spr,7.713333333333334,24.0,,HG,M,,4.9799999999999995,18.12
